timestamp|ID|direction|type|DLC|data
48.163654|4ac|Rx|d|5|83752A0080
48.163654|45c|Rx|d|6|00000000FFE0
48.163654|211|Rx|d|8|8200FFFFA90000D1
48.163654|214|Rx|d|2|0
48.163654|218|Rx|d|1|98
48.163654|4fa|Rx|d|2|800
48.163654|671|Rx|d|2|200
48.163654|1b0|Rx|d|4|FF00FFC4
48.183580|211|Rx|d|8|8200FFFFA90000D1
48.183580|214|Rx|d|2|0
48.183580|4f8|Rx|d|8|94C0000000000000
48.183580|1b0|Rx|d|4|FF00FFC4
48.213684|211|Rx|d|8|8200FFFFA90000D1
48.213684|214|Rx|d|2|0
48.213684|3b7|Rx|d|6|37007FC000C0
48.213684|350|Rx|d|8|C02F3AFA1870A489
48.213684|1b0|Rx|d|4|FF00FFC4
48.213684|4de|Rx|d|3|C00000
48.213684|55d|Rx|d|8|00FD50C091800000
48.223899|211|Rx|d|8|8200FFFFA90000D1
48.223899|214|Rx|d|2|0
48.223899|1b0|Rx|d|4|FF00FFC4
48.223899|5de|Rx|d|8|2
48.254108|5df|Rx|d|3|9500
48.254108|211|Rx|d|8|8200FFFFA90000D1
48.254108|214|Rx|d|2|0
48.254108|1b0|Rx|d|4|FF00FFC4
48.254108|657|Rx|d|2|C0CC
48.254108|4ac|Rx|d|5|83762A0080
48.254108|45c|Rx|d|6|00000000FFE0
48.254108|211|Rx|d|8|8200FFFFA90000D1
48.254108|214|Rx|d|2|0
48.254108|218|Rx|d|1|98
48.254108|4fa|Rx|d|2|800
48.254108|671|Rx|d|2|200
48.273055|1b0|Rx|d|4|FF00FFC4
48.273055|211|Rx|d|8|8200FFFFA90000D1
48.273055|214|Rx|d|2|0
48.303548|4f8|Rx|d|8|94C0000000000000
48.303548|1b0|Rx|d|4|FF00FFC4
48.303548|211|Rx|d|8|8200FFFFA90000D1
48.303548|214|Rx|d|2|0
48.303548|3b7|Rx|d|6|37007FC000C0
48.303548|350|Rx|d|8|C02F3AFA1870A489
48.303548|1b0|Rx|d|4|FF00FFC4
48.303548|4de|Rx|d|3|C00000
48.303548|55d|Rx|d|8|00FD50C091800000
48.323762|211|Rx|d|8|8200FFFFA90000D1
48.323762|214|Rx|d|2|0
48.323762|1b0|Rx|d|4|FF00FFC4
48.323762|5de|Rx|d|8|2
48.353677|5df|Rx|d|3|9500
48.353677|211|Rx|d|8|8200FFFFA90000D1
48.353677|214|Rx|d|2|0
48.353677|1b0|Rx|d|4|FF00FFC4
