timestamp|ID|direction|type|DLC|data
0.327552|392|Rx|d|5|FF00FFF000
0.327552|668|Rx|d|2|0000
0.327552|12e|Rx|d|8|FFFFFFFFF0FFFF00
0.327552|90|Rx|d|5|FF0008A500
0.327552|c6|Rx|d|8|FFFFFFFFFFFF50B5
0.327552|29a|Rx|d|8|00000000000004FB
0.327552|2b7|Rx|d|5|00E0FFFE00
0.327552|1b0|Rx|d|4|FF00FFC0
0.327552|657|Rx|d|2|C0CC
0.327552|211|Rx|d|8|8200FFFFA90000CE
0.327552|214|Rx|d|2|FBFE
0.327552|218|Rx|d|1|98
0.327552|4fa|Rx|d|2|0800
0.327552|671|Rx|d|2|0200
0.327552|12e|Rx|d|8|FFFFFFFFF0FFFF00
0.327552|90|Rx|d|5|FF0009E900
0.327552|c6|Rx|d|8|803D7FF87FE3B2B7
0.327552|242|Rx|d|8|0000FFEFFE000D00
0.327552|29c|Rx|d|8|00000000FFFF0000
0.327552|352|Rx|d|4|5C0000FF
0.372820|4ac|Rx|d|5|83732A0080
0.372820|45c|Rx|d|6|00000000FFE0
0.372820|12e|Rx|d|8|FFFFFFFFF0FFFF00
0.372820|90|Rx|d|5|FF000A3D00
0.372820|c6|Rx|d|8|803D80007FE3B4AC
0.372820|29a|Rx|d|8|00000000000005FA
0.372820|2b7|Rx|d|5|00E0FFFE00
0.372820|1b0|Rx|d|4|FF00FFC0
0.372820|211|Rx|d|8|8200FFFFA90000CE
0.372820|214|Rx|d|2|FBFE
0.372820|12e|Rx|d|8|FFFFFFFFF0FFFF00
0.372820|90|Rx|d|5|FF000B7100
0.372820|c6|Rx|d|8|803D80007FE3B6AA
0.372820|242|Rx|d|8|0000FFEFFE000D00
0.372820|29c|Rx|d|8|00000000FFFF0000
0.372820|354|Rx|d|8|0000000000000000
0.372820|12e|Rx|d|8|FFFFFFFFF0FFFF00
0.372820|90|Rx|d|5|FF000C8800
0.372820|c6|Rx|d|8|803D80007FE3B8A8
0.372820|29a|Rx|d|8|00000000000006F9
0.372820|2b7|Rx|d|5|00E0FFFE00
0.372820|5d7|Rx|d|7|000008125200C0
0.372820|1b0|Rx|d|4|FF00FFC0
0.372820|211|Rx|d|8|8200FFFFA90000CE
0.372820|214|Rx|d|2|FBFE
0.372820|392|Rx|d|5|FF00FFF000
0.372820|12e|Rx|d|8|FFFFFFFFF0FFFF00
0.372820|90|Rx|d|5|FF000DC400
0.372820|c6|Rx|d|8|803D80007FE3BAA6
0.372820|242|Rx|d|8|0000FFEFFE000D00
0.372820|29c|Rx|d|8|00000000FFFF0000
